"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1892769086829903891","Fri Feb 21 02:51:30 +0000 2025","0","Terimakasih Dr. Ir. Zanariah https://t.co/2F6Hm1c95x. Sebagai PJ. WALIKOTA KEDIRI Atas Dedikasi dan Pengabdian Terbaik Selama Memimpin Kota Kediri. https://t.co/qkBwxLRCnx","1892769086829903891","https://pbs.twimg.com/media/GkR3clUWUAEegh7.jpg","","in","Jl. Himalaya No. 4A Sukorame","0","0","0","https://x.com/bawaslukotaKDR/status/1892769086829903891","915478535384350720","bawaslukotaKDR"
"1893305621430313449","Sun Feb 23 06:17:34 +0000 2025","0","@Jateng_Twit Bukannya walikota kediri lbh muda ya 26 thn","1893545717580628323","","Jateng_Twit","in","South Java Kingdom","0","2","0","https://x.com/black_force_013/status/1893545717580628323","1828269859609944064","black_force_013"
"1894661015666921788","Wed Feb 26 08:09:21 +0000 2025","0","Hadiri Penilaian Lomba Posyandu dan Kader Berprestasi Wakil Walikota Kediri Harap Pelayanan Posyandu Semakin Meningkat - Kubus https://t.co/vmenTbjonG","1894661015666921788","","","in","Kediri, Jawa Timur, Indonesia","0","0","0","https://x.com/RadioANDIKA/status/1894661015666921788","292707369","RadioANDIKA"
"1893598965888594068","Mon Feb 24 18:11:02 +0000 2025","26","@mardiasih Kediri kasian amat jir yg menang anak mama papa boneka diajakin ngomong politik pun masih ngalor ngidul mau ambil keputusan pasti nanya papa dulu. yg dikalahin istri mantan walikota. ini sih ibarat main judi bisa bagus bisa zonk.","1894087658407956904","","mardiasih","in","BDO, JKT, PDG","0","0","0","https://x.com/bekslah/status/1894087658407956904","1005252109","bekslah"
"1893257981363359803","Sun Feb 23 18:23:24 +0000 2025","0","@detikjatim_ Min sejak kapan Kediri ada walikota? Kota besar yg ad contoh Surabaya .","1893728381889364006","","detikjatim_","in","","0","2","0","https://x.com/Andre944605533/status/1893728381889364006","1540695422947459072","Andre944605533"
"1893257981363359803","Sun Feb 23 11:23:18 +0000 2025","5","@detikjatim_ ada apa dgn Kediri? muda banget udah jadi walikota? kagak ada Bapak2 keren usia mapan yg mampu pimpin Kediri kah? miris","1893622659541311728","","detikjatim_","in","Yogyakarta, Indonesia","0","2","0","https://x.com/mbkelana/status/1893622659541311728","174973697","mbkelana"
"1894734814911332546","Wed Feb 26 13:02:37 +0000 2025","0","Halo #SobATRBPN Kabupaten Blitar Kegiatan rapat monitoring dan evaluasi Se-Eks Karesidenan Kediri bertempat di Kantor Pertanahan Kota Kediri pada Rabu (26/02/2025) kegiatan rapat ini dipimpin langsung oleh Bapak Kepala Kantor Wilayah BPN Provinsi- https://t.co/zXr3TrgpdC","1894734814911332546","https://pbs.twimg.com/amplify_video_thumb/1894734712096395264/img/_x4c8SWmVT3x2ZLE.jpg","","in","Jl. Manokwari No.12C Kel. Satr","0","1","0","https://x.com/atrbpnkabblitar/status/1894734814911332546","1234662313627549699","atrbpnkabblitar"
"1891639539342442522","Tue Feb 18 00:18:18 +0000 2025","0","@rudy_prast Wis kediri","1891643368087732605","","rudy_prast","in","Tulungagung, Indonesia","0","0","0","https://x.com/OmWalikota/status/1891643368087732605","474772665","OmWalikota"
"1893117752858288428","Sun Feb 23 05:46:40 +0000 2025","2","@flvtydnwm @Mananaura1 @detikcom @detikjatim_ Sudah kak. Jauh lebih baik untuk tidak tahu wkwk dan nikmati hari minggu mu dengan tenang. Anggap saja walikota Kediri kami adalah si bapaknya tuh gadis. Disini yang anak muda tidak memilih dia.","1893537940984455641","","flvtydnwm","in","Kediri, East Java, Indonesia ","0","0","0","https://x.com/fida_rachman/status/1893537940984455641","1116114424647958528","fida_rachman"
"1894190121148453064","Tue Feb 25 06:16:14 +0000 2025","0","@Kinanti_AyAy Warga Kediri dapet walikota dapat","1894270158589333793","","Kinanti_AyAy","in","Bandung, Jawa Barat","0","1","0","https://x.com/naufalfarrazg/status/1894270158589333793","207107311","naufalfarrazg"
